expected,predicted,edgeid,term,closests_zero,closests_one,n_zeros,n_ones,tree
1,0.7661512961012471,101,GO:0004614,23,8,1,10,PTHR22573-1
1,0.6823707131377027,121,GO:0004614,24,13,1,10,PTHR22573-1
1,0.41608558376046406,25,GO:0005789,20,NA,1,1,PTHR22589-1
0,0.593751745585239,55,GO:0005789,NA,20,1,1,PTHR22589-1
0,0.613281688225872,12,GO:0004568,NA,12,1,5,PTHR22595-1
1,0.8306283953583617,108,GO:0004568,13,4,1,5,PTHR22595-1
1,0.889297325637266,113,GO:0004568,13,2,1,5,PTHR22595-1
1,0.8939791401217735,114,GO:0004568,13,2,1,5,PTHR22595-1
1,0.7232968620641022,116,GO:0004568,13,8,1,5,PTHR22595-1
1,0.6403676223691966,137,GO:0004568,12,9,1,5,PTHR22595-1
1,0.27913983629685024,12,GO:0009408,7,NA,1,1,PTHR22595-2
0,0.623714927422343,15,GO:0009408,NA,7,1,1,PTHR22595-2
1,0.2671969106034097,12,GO:0009651,7,NA,1,1,PTHR22595-3
0,0.6304253924497158,15,GO:0009651,NA,7,1,1,PTHR22595-3
1,0.8540536517645593,2,GO:0004103,29,6,1,14,PTHR22603-1
1,0.9368522996931227,5,GO:0004103,27,2,1,14,PTHR22603-1
1,0.9374350377863789,6,GO:0004103,27,2,1,14,PTHR22603-1
1,0.8793680741591309,13,GO:0004103,28,5,1,14,PTHR22603-1
1,0.93297789447889,16,GO:0004103,27,2,1,14,PTHR22603-1
1,0.9395428202653843,17,GO:0004103,27,2,1,14,PTHR22603-1
1,0.8793916700536738,41,GO:0004103,22,5,1,14,PTHR22603-1
1,0.9011963729289949,46,GO:0004103,21,4,1,14,PTHR22603-1
1,0.9054780488880164,49,GO:0004103,21,4,1,14,PTHR22603-1
1,0.8326034167591377,52,GO:0004103,20,7,1,14,PTHR22603-1
0,0.8165964038030855,70,GO:0004103,NA,20,1,14,PTHR22603-1
1,0.8991699442458557,156,GO:0004103,27,2,1,14,PTHR22603-1
1,0.9095800542288078,157,GO:0004103,27,2,1,14,PTHR22603-1
1,0.6963552203260646,172,GO:0004103,22,5,1,14,PTHR22603-1
1,0.6540584288908361,181,GO:0004103,21,5,1,14,PTHR22603-1
1,0.39612748016266897,38,GO:0008033,15,NA,1,1,PTHR22731-1
0,0.41967399945327716,73,GO:0008033,NA,15,1,1,PTHR22731-1
1,0.39488275719370003,74,GO:0016491,13,NA,1,1,PTHR22748-1
0,0.5807592299324433,93,GO:0016491,NA,13,1,1,PTHR22748-1
0,0.5897133721089046,38,GO:0003919,NA,17,1,2,PTHR22749-1
1,0.4516238948710027,76,GO:0003919,18,15,1,2,PTHR22749-1
1,0.3623868901979358,123,GO:0003919,17,15,1,2,PTHR22749-1
1,0.44497206233605824,1,GO:1990405,13,15,1,2,PTHR22800-1
1,0.45461587509486956,25,GO:1990405,10,15,1,2,PTHR22800-1
0,0.6462670649703537,34,GO:1990405,NA,10,1,2,PTHR22800-1
0,0.6067695175025536,42,GO:0005730,NA,22,1,3,PTHR22880-1
1,0.8763599827496833,104,GO:0005730,22,2,1,3,PTHR22880-1
1,0.8796439288499422,105,GO:0005730,22,2,1,3,PTHR22880-1
1,0.87274844948894,106,GO:0005730,22,2,1,3,PTHR22880-1
1,0.440537989144342,9,GO:0042054,16,28,1,2,PTHR22884-1
0,0.5617266865596333,79,GO:0042054,NA,16,1,2,PTHR22884-1
1,0.5142144781189446,87,GO:0042054,28,28,1,2,PTHR22884-1
1,0.6250647855902693,9,GO:0046975,16,11,1,7,PTHR22884-2
1,0.4596853003625886,31,GO:0046975,11,10,1,7,PTHR22884-2
1,0.7678520934106535,83,GO:0046975,26,6,1,7,PTHR22884-2
1,0.7612191351152232,87,GO:0046975,24,6,1,7,PTHR22884-2
1,0.6816584539306604,156,GO:0046975,18,13,1,7,PTHR22884-2
1,0.7410583329100616,165,GO:0046975,15,6,1,7,PTHR22884-2
1,0.6479972905348129,174,GO:0046975,11,6,1,7,PTHR22884-2
0,0.6729518924073373,186,GO:0046975,NA,11,1,7,PTHR22884-2
0,0.36947847314174426,25,GO:0004591,NA,18,1,1,PTHR22912-1
1,0.4156859481465045,128,GO:0004591,18,NA,1,1,PTHR22912-1
1,0.42467294880157336,2,GO:0006974,17,NA,1,1,PTHR22928-1
0,0.535790913369258,28,GO:0006974,NA,17,1,1,PTHR22928-1
1,0.43183571301848617,5,GO:0005829,27,NA,1,1,PTHR22951-1
0,0.5203219029454629,174,GO:0005829,NA,27,1,1,PTHR22951-1
1,0.8726325969556874,89,GO:0005096,16,16,1,30,PTHR22957-1
1,0.9135622972008709,172,GO:0005096,24,24,1,30,PTHR22957-1
1,0.9130237843416078,346,GO:0005096,25,20,1,30,PTHR22957-1
1,0.9145685660939643,470,GO:0005096,27,22,1,30,PTHR22957-1
1,0.8610365578935045,520,GO:0005096,15,15,1,30,PTHR22957-1
1,0.904998167022306,579,GO:0005096,24,24,1,30,PTHR22957-1
1,0.9363906605972016,608,GO:0005096,26,5,1,30,PTHR22957-1
1,0.9332185215270151,611,GO:0005096,25,5,1,30,PTHR22957-1
1,0.9137116089306634,626,GO:0005096,27,20,1,30,PTHR22957-1
1,0.913073386219873,661,GO:0005096,25,25,1,30,PTHR22957-1
1,0.9067526796772032,722,GO:0005096,25,25,1,30,PTHR22957-1
1,0.8583061252261952,755,GO:0005096,16,16,1,30,PTHR22957-1
1,0.9084678454632715,867,GO:0005096,23,19,1,30,PTHR22957-1
1,0.914596082185305,885,GO:0005096,26,20,1,30,PTHR22957-1
1,0.9033254582056615,910,GO:0005096,20,17,1,30,PTHR22957-1
1,0.9083505961719023,968,GO:0005096,24,21,1,30,PTHR22957-1
1,0.911261890928432,982,GO:0005096,26,22,1,30,PTHR22957-1
1,0.8870562518213756,1028,GO:0005096,17,14,1,30,PTHR22957-1
1,0.7507607740718563,1057,GO:0005096,11,11,1,30,PTHR22957-1
1,0.8551380139597667,1142,GO:0005096,15,15,1,30,PTHR22957-1
1,0.8660390872488986,1249,GO:0005096,16,16,1,30,PTHR22957-1
1,0.4488238580062832,1361,GO:0005096,4,11,1,30,PTHR22957-1
0,0.8353442392957433,1363,GO:0005096,NA,4,1,30,PTHR22957-1
1,0.9047699899570119,1372,GO:0005096,15,6,1,30,PTHR22957-1
1,0.7951286765337451,1381,GO:0005096,11,6,1,30,PTHR22957-1
1,0.9475477961802433,1455,GO:0005096,17,2,1,30,PTHR22957-1
1,0.9479498985101339,1456,GO:0005096,17,2,1,30,PTHR22957-1
1,0.9094517942938274,1467,GO:0005096,26,23,1,30,PTHR22957-1
1,0.9135612720798122,1499,GO:0005096,26,23,1,30,PTHR22957-1
1,0.9130264008032486,1535,GO:0005096,27,18,1,30,PTHR22957-1
1,0.8982563852972696,1580,GO:0005096,19,18,1,30,PTHR22957-1
1,0.8078093470863512,161,GO:0017137,29,16,1,19,PTHR22957-2
1,0.857306607739919,172,GO:0017137,37,18,1,19,PTHR22957-2
1,0.842380040192853,346,GO:0017137,28,25,1,19,PTHR22957-2
0,0.8847172323923262,502,GO:0017137,NA,23,1,19,PTHR22957-2
1,0.8534134487259307,608,GO:0017137,39,19,1,19,PTHR22957-2
1,0.8876980334170994,626,GO:0017137,40,6,1,19,PTHR22957-2
1,0.8954851623834369,630,GO:0017137,38,6,1,19,PTHR22957-2
1,0.8271322253265407,649,GO:0017137,30,16,1,19,PTHR22957-2
1,0.8301206123224094,744,GO:0017137,32,16,1,19,PTHR22957-2
1,0.8452732926120151,867,GO:0017137,36,19,1,19,PTHR22957-2
1,0.846722383565481,885,GO:0017137,39,20,1,19,PTHR22957-2
1,0.8447905632993772,910,GO:0017137,33,19,1,19,PTHR22957-2
1,0.8221288668606193,958,GO:0017137,31,18,1,19,PTHR22957-2
1,0.8508480623742156,968,GO:0017137,37,22,1,19,PTHR22957-2
1,0.8535863413577978,982,GO:0017137,39,22,1,19,PTHR22957-2
1,0.7703245291576721,1137,GO:0017137,27,14,1,19,PTHR22957-2
1,0.7581466049154084,1361,GO:0017137,23,4,1,19,PTHR22957-2
1,0.7630460762759801,1363,GO:0017137,23,4,1,19,PTHR22957-2
1,0.8443403101204446,1467,GO:0017137,39,26,1,19,PTHR22957-2
1,0.8521118513510153,1499,GO:0017137,39,26,1,19,PTHR22957-2
0,0.5215883859843862,39,GO:0007252,NA,16,1,1,PTHR22969-1
1,0.3613799479977943,96,GO:0007252,16,NA,1,1,PTHR22969-1
1,0.5999890822035062,445,GO:0052689,11,9,1,4,PTHR23024-1
1,0.8124655541241758,464,GO:0052689,12,2,1,4,PTHR23024-1
1,0.8197358449448384,467,GO:0052689,12,2,1,4,PTHR23024-1
0,0.6955383962398537,599,GO:0052689,NA,11,1,4,PTHR23024-1
1,0.5272657524393015,720,GO:0052689,14,15,1,4,PTHR23024-1
1,0.418317709513106,1,GO:0004725,18,NA,1,1,PTHR23030-1
0,0.5413112274449464,27,GO:0004725,NA,18,1,1,PTHR23030-1
0,0.6293789616136013,54,GO:0043619,NA,19,1,3,PTHR23043-1
1,0.6945905794749336,83,GO:0043619,21,6,1,3,PTHR23043-1
1,0.8367156066643306,87,GO:0043619,19,2,1,3,PTHR23043-1
1,0.844732290665948,88,GO:0043619,19,2,1,3,PTHR23043-1
1,0.7486822193109597,51,GO:0071456,21,5,1,6,PTHR23043-2
1,0.7458723244417853,55,GO:0071456,20,5,1,6,PTHR23043-2
0,0.7457252322677269,69,GO:0071456,NA,15,1,6,PTHR23043-2
1,0.75965124095629,83,GO:0071456,17,6,1,6,PTHR23043-2
1,0.8701932937995253,87,GO:0071456,15,2,1,6,PTHR23043-2
1,0.8803607151356713,88,GO:0071456,15,2,1,6,PTHR23043-2
1,0.6069183890952884,119,GO:0071456,22,20,1,6,PTHR23043-2
1,0.6880484422402995,117,GO:0019432,22,6,1,4,PTHR23063-1
1,0.6941590180945938,122,GO:0019432,20,6,1,4,PTHR23063-1
0,0.7815305744644889,139,GO:0019432,NA,6,1,4,PTHR23063-1
1,0.4759504684189954,144,GO:0019432,6,18,1,4,PTHR23063-1
1,0.5016527700557127,198,GO:0019432,26,24,1,4,PTHR23063-1
0,0.5040229459103363,8,GO:0005886,NA,9,1,1,PTHR23076-1
1,0.22510784696450992,229,GO:0005886,9,NA,1,1,PTHR23076-1
0,0.5260167053126265,101,GO:0009751,NA,8,1,1,PTHR23079-1
1,0.30025298509722614,112,GO:0009751,8,NA,1,1,PTHR23079-1
1,0.6546023664173098,6,GO:0008022,31,30,1,7,PTHR23119-1
1,0.7723273791215617,69,GO:0008022,20,6,1,7,PTHR23119-1
1,0.7681700720615747,74,GO:0008022,18,6,1,7,PTHR23119-1
1,0.7043576823516559,96,GO:0008022,17,17,1,7,PTHR23119-1
1,0.7669374957959325,109,GO:0008022,20,6,1,7,PTHR23119-1
1,0.7714223421214016,114,GO:0008022,18,6,1,7,PTHR23119-1
0,0.7879484226942308,133,GO:0008022,NA,11,1,7,PTHR23119-1
1,0.6517374635120873,146,GO:0008022,11,18,1,7,PTHR23119-1
1,0.38879063573494704,1,GO:0032452,22,NA,1,1,PTHR23123-1
0,0.6067567709802049,21,GO:0032452,NA,22,1,1,PTHR23123-1
0,0.3343724523553214,5,GO:0004591,NA,6,1,3,PTHR23152-1
1,0.6985740753273225,30,GO:0004591,25,6,1,3,PTHR23152-1
1,0.6847698929915657,35,GO:0004591,23,6,1,3,PTHR23152-1
1,0.3373150277295713,182,GO:0004591,6,23,1,3,PTHR23152-1
0,0.652894050089594,21,GO:0005929,NA,6,1,1,PTHR23162-1
1,0.30071942360410764,25,GO:0005929,6,NA,1,1,PTHR23162-1
0,0.552030266292358,1,GO:0055038,NA,26,1,1,PTHR23167-1
1,0.40631561606569594,380,GO:0055038,26,NA,1,1,PTHR23167-1
0,0.5499489931961469,46,GO:0005912,NA,18,1,1,PTHR23169-1
1,0.32768668414695096,168,GO:0005912,18,NA,1,1,PTHR23169-1
1,0.659900627741412,89,GO:0015629,22,5,1,3,PTHR23169-2
1,0.6819423257257607,93,GO:0015629,21,5,1,3,PTHR23169-2
0,0.7321488021057132,135,GO:0015629,NA,6,1,3,PTHR23169-2
1,0.38040094333813473,139,GO:0015629,6,19,1,3,PTHR23169-2
1,0.5332520641729817,137,GO:0050798,18,17,1,3,PTHR23220-1
1,0.5625293144955062,244,GO:0050798,7,7,1,3,PTHR23220-1
0,0.7608761113590488,255,GO:0050798,NA,7,1,3,PTHR23220-1
1,0.5670690639905688,263,GO:0050798,8,7,1,3,PTHR23220-1
1,0.5104200505447657,101,GO:0006355,12,24,1,3,PTHR23226-1
0,0.6804032886321887,139,GO:0006355,NA,12,1,3,PTHR23226-1
1,0.43762852347714937,677,GO:0006355,24,12,1,3,PTHR23226-1
1,0.5286690830156612,1095,GO:0006355,30,12,1,3,PTHR23226-1
1,0.4011983147272108,108,GO:0016604,14,NA,1,1,PTHR23226-2
0,0.5736634359276488,187,GO:0016604,NA,14,1,1,PTHR23226-2
1,0.41465248220316947,1,GO:0005730,22,NA,1,1,PTHR23238-1
0,0.5819032718154796,27,GO:0005730,NA,22,1,1,PTHR23238-1
1,0.47506528692651007,1,GO:0010507,33,33,1,2,PTHR23253-1
0,0.630503637524428,38,GO:0010507,NA,22,1,2,PTHR23253-1
1,0.506700758659322,61,GO:0010507,22,33,1,2,PTHR23253-1
0,0.4928441542250969,581,GO:0005730,NA,18,1,1,PTHR23257-1
1,0.38214421400660126,640,GO:0005730,18,NA,1,1,PTHR23257-1
0,0.5753251241625842,20,GO:0005634,NA,16,1,1,PTHR23274-1
1,0.3317670919051596,74,GO:0005634,16,NA,1,1,PTHR23274-1
0,0.7055176077291418,20,GO:0005739,NA,16,1,5,PTHR23274-2
1,0.6655450033371049,60,GO:0005739,21,7,1,5,PTHR23274-2
1,0.6517043130823051,74,GO:0005739,16,7,1,5,PTHR23274-2
1,0.7652239783275303,88,GO:0005739,19,4,1,5,PTHR23274-2
1,0.7530447872655427,95,GO:0005739,19,4,1,5,PTHR23274-2
1,0.769288311212305,97,GO:0005739,20,5,1,5,PTHR23274-2
1,0.5900526325554643,22,GO:0005829,25,23,1,3,PTHR23317-1
1,0.6228703493607818,80,GO:0005829,25,23,1,3,PTHR23317-1
1,0.39300526015549664,176,GO:0005829,10,23,1,3,PTHR23317-1
0,0.468670206604304,203,GO:0005829,NA,10,1,3,PTHR23317-1
1,0.7553198878330094,51,GO:0003700,25,5,1,4,PTHR23334-1
1,0.7811873611957638,54,GO:0003700,24,5,1,4,PTHR23334-1
1,0.7437988293911445,60,GO:0003700,21,7,1,4,PTHR23334-1
1,0.6669179898857805,64,GO:0003700,20,7,1,4,PTHR23334-1
0,0.6870780575875998,79,GO:0003700,NA,20,1,4,PTHR23334-1
1,0.5607289014130047,18,GO:0006355,26,17,1,4,PTHR23334-2
1,0.8066385032757661,54,GO:0006355,24,2,1,4,PTHR23334-2
1,0.8012272827013702,55,GO:0006355,24,2,1,4,PTHR23334-2
0,0.6817723221943067,79,GO:0006355,NA,17,1,4,PTHR23334-2
1,0.261337713497161,136,GO:0006355,17,15,1,4,PTHR23334-2
0,0.7304439283964701,120,GO:0005813,NA,9,1,3,PTHR23339-1
1,0.5559697414370115,122,GO:0005813,15,14,1,3,PTHR23339-1
1,0.5013372691709731,139,GO:0005813,9,14,1,3,PTHR23339-1
1,0.5362228674462767,146,GO:0005813,13,14,1,3,PTHR23339-1
1,0.49894865178489006,75,GO:0005829,25,25,1,2,PTHR23346-1
1,0.4694624630161993,119,GO:0005829,16,25,1,2,PTHR23346-1
0,0.5023950312180561,155,GO:0005829,NA,16,1,2,PTHR23346-1
0,0.604315826058919,28,GO:0005730,NA,21,1,2,PTHR23355-1
1,0.6155238275892162,62,GO:0005730,25,6,1,2,PTHR23355-1
1,0.5744177378273232,72,GO:0005730,21,6,1,2,PTHR23355-1
0,0.7112939085309506,5,GO:0004013,NA,21,1,5,PTHR23420-1
1,0.5732490122809253,81,GO:0004013,24,13,1,5,PTHR23420-1
1,0.3633162983490596,102,GO:0004013,21,13,1,5,PTHR23420-1
1,0.8147650708007103,113,GO:0004013,38,2,1,5,PTHR23420-1
1,0.8457843739798425,114,GO:0004013,38,2,1,5,PTHR23420-1
1,0.6059499364742128,149,GO:0004013,31,14,1,5,PTHR23420-1
1,0.9101941752139142,5,GO:0004345,23,2,1,14,PTHR23429-1
1,0.9096224440180894,6,GO:0004345,23,2,1,14,PTHR23429-1
1,0.861125474965906,26,GO:0004345,26,6,1,14,PTHR23429-1
1,0.9066415225158824,31,GO:0004345,25,3,1,14,PTHR23429-1
1,0.9090480029000526,32,GO:0004345,24,3,1,14,PTHR23429-1
1,0.7831914352481408,58,GO:0004345,20,19,1,14,PTHR23429-1
1,0.8052432302009909,70,GO:0004345,16,7,1,14,PTHR23429-1
1,0.785393756656445,74,GO:0004345,15,7,1,14,PTHR23429-1
0,0.7860589223705936,104,GO:0004345,NA,11,1,14,PTHR23429-1
1,0.7320256582589236,118,GO:0004345,11,9,1,14,PTHR23429-1
1,0.8959185945676945,128,GO:0004345,12,2,1,14,PTHR23429-1
1,0.8907139743657131,129,GO:0004345,12,2,1,14,PTHR23429-1
1,0.8650820846312226,146,GO:0004345,11,2,1,14,PTHR23429-1
1,0.8621527526633906,147,GO:0004345,11,2,1,14,PTHR23429-1
1,0.5586268257655277,188,GO:0004345,12,13,1,14,PTHR23429-1
1,0.32000902350284316,460,GO:0000077,6,NA,1,1,PTHR23430-1
0,0.6750629775838901,464,GO:0000077,NA,6,1,1,PTHR23430-1
0,0.6368926869321089,1,GO:0001740,NA,38,1,2,PTHR23430-2
1,0.48986446477060275,213,GO:0001740,38,22,1,2,PTHR23430-2
1,0.5168729448627372,232,GO:0001740,38,22,1,2,PTHR23430-2
0,0.7458190803832164,47,GO:0015232,NA,6,1,2,PTHR23507-1
1,0.45738896789268707,51,GO:0015232,6,7,1,2,PTHR23507-1
1,0.5341531294884199,53,GO:0015232,9,7,1,2,PTHR23507-1
0,0.8182588573979525,266,GO:0003723,NA,2,1,1,PTHR24006-1
1,0.18894924015105663,268,GO:0003723,2,NA,1,1,PTHR24006-1
0,0.813735780234984,266,GO:0005540,NA,2,1,1,PTHR24006-2
1,0.1928938498036107,268,GO:0005540,2,NA,1,1,PTHR24006-2
1,0.6889564922386007,232,GO:0005730,31,23,1,6,PTHR24006-3
1,0.6700417798294661,268,GO:0005730,34,25,1,6,PTHR24006-3
1,0.6980934415761194,347,GO:0005730,24,18,1,6,PTHR24006-3
1,0.720998300054522,375,GO:0005730,20,6,1,6,PTHR24006-3
1,0.7014102242831808,380,GO:0005730,18,6,1,6,PTHR24006-3
0,0.66938704872563215,765,GO:0005730,NA,15,1,6,PTHR24006-3
1,0.4916159954305686,1111,GO:0005730,15,15,1,6,PTHR24006-3
1,0.616237938982629,724,GO:0003725,35,30,1,4,PTHR24031-1
0,0.6890729818964636,1352,GO:0003725,NA,23,1,4,PTHR24031-1
1,0.5758635572430836,2298,GO:0003725,23,30,1,4,PTHR24031-1
1,0.6067849207725095,2597,GO:0003725,39,34,1,4,PTHR24031-1
1,0.6205328450113268,2799,GO:0003725,38,33,1,4,PTHR24031-1
1,0.8882272836107864,261,GO:0004004,28,19,1,34,PTHR24031-2
1,0.8063162939117147,530,GO:0004004,21,14,1,34,PTHR24031-2
1,0.9111498150332912,565,GO:0004004,37,28,1,34,PTHR24031-2
1,0.8337678744664265,662,GO:0004004,21,9,1,34,PTHR24031-2
1,0.8582815628314671,683,GO:0004004,22,9,1,34,PTHR24031-2
1,0.9102357884751373,920,GO:0004004,29,23,1,34,PTHR24031-2
1,0.9134870216482321,973,GO:0004004,22,16,1,34,PTHR24031-2
1,0.9074287442859376,1133,GO:0004004,22,16,1,34,PTHR24031-2
0,0.933838878686387,1214,GO:0004004,NA,16,1,34,PTHR24031-2
1,0.9116137726154131,1285,GO:0004004,24,18,1,34,PTHR24031-2
1,0.9098061151267365,1298,GO:0004004,31,20,1,34,PTHR24031-2
1,0.9112851362847262,1355,GO:0004004,25,19,1,34,PTHR24031-2
1,0.9162476813499494,1372,GO:0004004,23,17,1,34,PTHR24031-2
1,0.9140101998476872,1483,GO:0004004,22,16,1,34,PTHR24031-2
1,0.9147510755116212,1562,GO:0004004,22,14,1,34,PTHR24031-2
1,0.9068649361859447,1580,GO:0004004,16,10,1,34,PTHR24031-2
1,0.9096661768749725,1724,GO:0004004,22,16,1,34,PTHR24031-2
1,0.9158516011499858,1937,GO:0004004,16,10,1,34,PTHR24031-2
1,0.9211139548406315,1949,GO:0004004,18,12,1,34,PTHR24031-2
1,0.911430346043251,2001,GO:0004004,21,15,1,34,PTHR24031-2
1,0.9080921689771546,2127,GO:0004004,22,16,1,34,PTHR24031-2
1,0.9150851008823716,2228,GO:0004004,32,21,1,34,PTHR24031-2
1,0.9327865043490828,2255,GO:0004004,23,6,1,34,PTHR24031-2
1,0.9309472070224203,2264,GO:0004004,19,6,1,34,PTHR24031-2
1,0.9153608024096141,2298,GO:0004004,20,14,1,34,PTHR24031-2
1,0.9120219654528114,2365,GO:0004004,21,15,1,34,PTHR24031-2
1,0.9144178757443695,2375,GO:0004004,16,10,1,34,PTHR24031-2
1,0.9058167139956974,2453,GO:0004004,36,21,1,34,PTHR24031-2
1,0.8720125880942021,2543,GO:0004004,21,8,1,34,PTHR24031-2
1,0.9056913986444853,2662,GO:0004004,28,15,1,34,PTHR24031-2
1,0.906612714209863,2794,GO:0004004,37,24,1,34,PTHR24031-2
1,0.8562226063395251,2906,GO:0004004,21,8,1,34,PTHR24031-2
1,0.9093941812751812,2948,GO:0004004,37,24,1,34,PTHR24031-2
1,0.8708685455001215,3061,GO:0004004,23,12,1,34,PTHR24031-2
1,0.8352245051491048,3085,GO:0004004,21,12,1,34,PTHR24031-2
1,0.9201707987917077,565,GO:0005634,45,30,1,43,PTHR24031-3
1,0.7689540469566815,694,GO:0005634,29,14,1,43,PTHR24031-3
1,0.9224583568358597,720,GO:0005634,42,27,1,43,PTHR24031-3
1,0.9256464300844409,816,GO:0005634,45,24,1,43,PTHR24031-3
1,0.9265440316506962,891,GO:0005634,44,23,1,43,PTHR24031-3
1,0.9272344211415328,914,GO:0005634,45,22,1,43,PTHR24031-3
1,0.9258274850555386,958,GO:0005634,41,20,1,43,PTHR24031-3
1,0.9260385568899484,973,GO:0005634,36,15,1,43,PTHR24031-3
1,0.9254014026237987,1041,GO:0005634,44,23,1,43,PTHR24031-3
1,0.9257265266742892,1176,GO:0005634,45,19,1,43,PTHR24031-3
1,0.9267555726362998,1202,GO:0005634,36,15,1,43,PTHR24031-3
1,0.9181670461437476,1252,GO:0005634,33,12,1,43,PTHR24031-3
1,0.9252038970675902,1263,GO:0005634,44,23,1,43,PTHR24031-3
1,0.9365566738583776,1298,GO:0005634,45,10,1,43,PTHR24031-3
1,0.9333351347307153,1304,GO:0005634,47,10,1,43,PTHR24031-3
1,0.9684761678992833,1371,GO:0005634,37,2,1,43,PTHR24031-3
1,0.967598555188145,1372,GO:0005634,37,2,1,43,PTHR24031-3
1,0.9081926442651963,1519,GO:0005634,32,11,1,43,PTHR24031-3
1,0.9244558385021627,1834,GO:0005634,43,22,1,43,PTHR24031-3
1,0.9261187361890207,1903,GO:0005634,43,22,1,43,PTHR24031-3
1,0.9479328990518523,2033,GO:0005634,46,6,1,43,PTHR24031-3
1,0.945473082130206,2037,GO:0005634,44,6,1,43,PTHR24031-3
1,0.9217653788909226,2053,GO:0005634,37,16,1,43,PTHR24031-3
1,0.930285606224976,2196,GO:0005634,44,16,1,43,PTHR24031-3
1,0.9470544229292994,2217,GO:0005634,38,7,1,43,PTHR24031-3
1,0.9420890458984212,2220,GO:0005634,39,7,1,43,PTHR24031-3
1,0.9296697723243194,2228,GO:0005634,46,21,1,43,PTHR24031-3
1,0.9332280630855693,2264,GO:0005634,33,10,1,43,PTHR24031-3
1,0.8907323694241883,2274,GO:0005634,29,10,1,43,PTHR24031-3
1,0.9716530381733753,2288,GO:0005634,34,2,1,43,PTHR24031-3
1,0.9715699194344423,2289,GO:0005634,34,2,1,43,PTHR24031-3
1,0.9350675671085313,2298,GO:0005634,34,10,1,43,PTHR24031-3
1,0.9687087363429483,2453,GO:0005634,38,2,1,43,PTHR24031-3
1,0.9672619634755975,2454,GO:0005634,38,2,1,43,PTHR24031-3
1,0.9073673097997373,2517,GO:0005634,30,18,1,43,PTHR24031-3
0,0.9413611767564134,2597,GO:0005634,NA,26,1,43,PTHR24031-3
1,0.8814357427391525,2697,GO:0005634,26,16,1,43,PTHR24031-3
1,0.9227176382925794,2794,GO:0005634,39,25,1,43,PTHR24031-3
1,0.864909487358636,2845,GO:0005634,26,15,1,43,PTHR24031-3
1,0.9242011389989443,2852,GO:0005634,39,27,1,43,PTHR24031-3
1,0.9614296054273422,2953,GO:0005634,38,3,1,43,PTHR24031-3
1,0.9579546965343396,2956,GO:0005634,37,3,1,43,PTHR24031-3
1,0.9171963161275515,2982,GO:0005634,32,19,1,43,PTHR24031-3
1,0.8790514895815793,3034,GO:0005634,27,15,1,43,PTHR24031-3
1,0.5065323131581561,720,GO:0008026,43,27,1,2,PTHR24031-4
0,0.626223373126935,1176,GO:0008026,NA,30,1,2,PTHR24031-4
1,0.3905744192446907,2678,GO:0008026,30,27,1,2,PTHR24031-4
1,0.7319955432054747,52,GO:0004672,23,13,1,25,PTHR24055-1
1,0.8771001773279515,165,GO:0004672,35,17,1,25,PTHR24055-1
1,0.8707054879650581,185,GO:0004672,28,8,1,25,PTHR24055-1
1,0.8870109986178195,189,GO:0004672,30,8,1,25,PTHR24055-1
1,0.8524199770862757,255,GO:0004672,25,8,1,25,PTHR24055-1
1,0.8698986667014469,269,GO:0004672,27,10,1,25,PTHR24055-1
1,0.8629238704875832,300,GO:0004672,25,8,1,25,PTHR24055-1
1,0.821805816531626,445,GO:0004672,25,8,1,25,PTHR24055-1
1,0.878670545210415,477,GO:0004672,29,8,1,25,PTHR24055-1
1,0.8292964782661889,577,GO:0004672,27,16,1,25,PTHR24055-1
1,0.9078749236425964,615,GO:0004672,27,7,1,25,PTHR24055-1
1,0.9160030208287225,620,GO:0004672,26,7,1,25,PTHR24055-1
1,0.9072509826007519,624,GO:0004672,27,9,1,25,PTHR24055-1
1,0.8887583690344261,637,GO:0004672,32,14,1,25,PTHR24055-1
1,0.8825770568565454,653,GO:0004672,32,14,1,25,PTHR24055-1
1,0.8919623774427462,738,GO:0004672,33,18,1,25,PTHR24055-1
1,0.8815961341969402,768,GO:0004672,27,17,1,25,PTHR24055-1
1,0.8807240718063227,810,GO:0004672,32,19,1,25,PTHR24055-1
1,0.8864094874621431,833,GO:0004672,29,16,1,25,PTHR24055-1
1,0.8774660235612247,851,GO:0004672,32,19,1,25,PTHR24055-1
1,0.8770452149052004,875,GO:0004672,25,15,1,25,PTHR24055-1
1,0.8282155770026333,920,GO:0004672,20,15,1,25,PTHR24055-1
0,0.8982891231883189,933,GO:0004672,NA,20,1,25,PTHR24055-1
1,0.7580956558723199,1081,GO:0004672,24,13,1,25,PTHR24055-1
1,0.8760614713466423,1141,GO:0004672,35,23,1,25,PTHR24055-1
1,0.838415895099967,1174,GO:0004672,28,17,1,25,PTHR24055-1
0,0.6002646732206953,1,GO:0005930,NA,37,1,1,PTHR24055-2
1,0.43120082007009564,1141,GO:0005930,37,NA,1,1,PTHR24055-2
1,0.5156460390715845,39,GO:0009267,26,23,1,3,PTHR24055-3
0,0.6496849894606813,624,GO:0009267,NA,20,1,3,PTHR24055-3
1,0.5345192481310067,875,GO:0009267,20,19,1,3,PTHR24055-3
1,0.5430616720613068,890,GO:0009267,21,19,1,3,PTHR24055-3
0,0.6205431901763475,675,GO:0045648,NA,24,1,2,PTHR24055-4
